timestamp,index_name,doc_count
2026-07-13T17:33:44.012322,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:45.112150,attachment_etl_release_tst,588
2026-07-13T17:33:45.112150,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:45.112150,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:45.112150,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:46.210351,attachment_etl_release_tst,588
2026-07-13T17:33:46.210351,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:46.210351,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:46.210351,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:47.317378,attachment_etl_release_tst,588
2026-07-13T17:33:47.317378,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:47.317378,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:47.317378,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:48.421681,attachment_etl_release_tst,588
2026-07-13T17:33:48.421681,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:48.421681,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:48.421681,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:49.516031,attachment_etl_release_tst,588
2026-07-13T17:33:49.516031,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:49.516031,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:49.516031,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:50.619854,attachment_etl_release_tst,588
2026-07-13T17:33:50.619854,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:50.619854,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:50.619854,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:51.719687,attachment_etl_release_tst,588
2026-07-13T17:33:51.719687,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:51.719687,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:51.719687,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:52.827183,attachment_etl_release_tst,588
2026-07-13T17:33:52.827183,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:52.827183,knowledge_chunk_etl_release_tst_lt_0,5
2026-07-13T17:33:52.827183,knowledge_etl_release_tst_lt_0,3
2026-07-13T17:33:53.920945,attachment_etl_release_tst,588
2026-07-13T17:33:53.920945,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:53.920945,knowledge_chunk_etl_release_tst_lt_0,9
2026-07-13T17:33:53.920945,knowledge_etl_release_tst_lt_0,4
2026-07-13T17:33:55.027021,attachment_etl_release_tst,588
2026-07-13T17:33:55.027021,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:55.027021,knowledge_chunk_etl_release_tst_lt_0,9
2026-07-13T17:33:55.027021,knowledge_etl_release_tst_lt_0,4
2026-07-13T17:33:56.124931,attachment_etl_release_tst,588
2026-07-13T17:33:56.124931,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:56.124931,knowledge_chunk_etl_release_tst_lt_0,9
2026-07-13T17:33:56.124931,knowledge_etl_release_tst_lt_0,4
2026-07-13T17:33:57.221275,attachment_etl_release_tst,588
2026-07-13T17:33:57.221275,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:57.221275,knowledge_chunk_etl_release_tst_lt_0,9
2026-07-13T17:33:57.221275,knowledge_etl_release_tst_lt_0,4
2026-07-13T17:33:58.324929,attachment_etl_release_tst,588
2026-07-13T17:33:58.324929,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:58.324929,knowledge_chunk_etl_release_tst_lt_0,9
2026-07-13T17:33:58.324929,knowledge_etl_release_tst_lt_0,4
2026-07-13T17:33:59.440351,attachment_etl_release_tst,588
2026-07-13T17:33:59.440351,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:33:59.440351,knowledge_chunk_etl_release_tst_lt_0,11
